,company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,primary_sector,main_sector
40366,/organization/mobitrac,/funding-round/6f9c8c283aa4d3c5a1b80412a1e7049e,venture,8300000.0,/organization/mobitrac,MOBITRAC,,Software,acquired,USA,IL,Chicago,Chicago,Software,Others
40367,/organization/mobitv,/funding-round/71237dd9376c009ddd3acf3bcf7ddd43,venture,6300000.0,/organization/mobitv,MobiTV,http://mobitv.com,Games|Mobile Video|Software|Video Streaming,operating,USA,CA,SF Bay Area,Emeryville,Games,Entertainment
40368,/organization/mobitv,/funding-round/7374e1d8531066ea372aede1367a23a7,venture,15000000.0,/organization/mobitv,MobiTV,http://mobitv.com,Games|Mobile Video|Software|Video Streaming,operating,USA,CA,SF Bay Area,Emeryville,Games,Entertainment
40369,/organization/mobitv,/funding-round/8d345ebe7641d93007aa1774d71b3650,venture,5000000.0,/organization/mobitv,MobiTV,http://mobitv.com,Games|Mobile Video|Software|Video Streaming,operating,USA,CA,SF Bay Area,Emeryville,Games,Entertainment
40373,/organization/mobius-microsystems,/funding-round/0b95550df29408b8b48fa07b531719e1,venture,10000000.0,/organization/mobius-microsystems,Mobius Microsystems,http://www.mobiusmicro.com,Hardware + Software,acquired,USA,CA,SF Bay Area,Sunnyvale,Hardware + Software,Manufacturing
40374,/organization/mobius-microsystems,/funding-round/11260e428071f295ed92f3b2d5ed3316,venture,10220000.0,/organization/mobius-microsystems,Mobius Microsystems,http://www.mobiusmicro.com,Hardware + Software,acquired,USA,CA,SF Bay Area,Sunnyvale,Hardware + Software,Manufacturing
40375,/organization/mobius-therapeutics,/funding-round/ae981d371312b8b7435a7d6bb9f7ffdc,venture,5000000.0,/organization/mobius-therapeutics,Mobius Therapeutics,http://www.mobiustherapeutics.com,Biotechnology,operating,USA,MO,St. Louis,St Louis,Biotechnology,Cleantech / Semiconductors
40380,/organization/mobivity,/funding-round/e2d4d406c8bd719a25eab0127ceeac78,venture,10917805.0,/organization/mobivity,Mobivity,http://www.mobivity.com,App Marketing|Messaging|Mobile|SMS,acquired,USA,AZ,Phoenix,Chandler,App Marketing,"News, Search and Messaging"
40384,/organization/mobixell,/funding-round/72445601b999037da677d5224e7c0e48,venture,6000000.0,/organization/mobixell,Mobixell Networks,http://www.mobixell.com,Mobile,acquired,USA,CA,SF Bay Area,San Jose,Mobile,"News, Search and Messaging"
40385,/organization/mobixell,/funding-round/bb3aa7cf3406716bb3b96f855472b404,venture,10000000.0,/organization/mobixell,Mobixell Networks,http://www.mobixell.com,Mobile,acquired,USA,CA,SF Bay Area,San Jose,Mobile,"News, Search and Messaging"
40386,/organization/mobixell,/funding-round/efa3c15d8e332a14a675a219a035b87c,venture,8000000.0,/organization/mobixell,Mobixell Networks,http://www.mobixell.com,Mobile,acquired,USA,CA,SF Bay Area,San Jose,Mobile,"News, Search and Messaging"
40396,/organization/moblyng,/funding-round/5ce5dd74f66ea11e0d8ea4aab50a37e0,venture,5700000.0,/organization/moblyng,Moblyng,http://Moblyng.com,Games,closed,USA,CA,SF Bay Area,Redwood City,Games,Entertainment
40398,/organization/moblyng,/funding-round/70734e6e294e43e7100098853a3c3fc3,venture,7500000.0,/organization/moblyng,Moblyng,http://Moblyng.com,Games,closed,USA,CA,SF Bay Area,Redwood City,Games,Entertainment
40404,/organization/mobotap,/funding-round/8cf7032e9fbab84a287e0170721be8ba,venture,10000000.0,/organization/mobotap,MoboTap,http://www.mobotap.com,Cloud Computing|Mobile,acquired,USA,CA,SF Bay Area,San Francisco,Cloud Computing,"News, Search and Messaging"
40409,/organization/mobsoc-media,/funding-round/08edf98e59cc091ad1c127090ba985c9,venture,5000000.0,/organization/mobsoc-media,MobSoc Media,http://mobsocmedia.com,Mobile,operating,USA,CA,SF Bay Area,San Francisco,Mobile,"News, Search and Messaging"
40415,/organization/mocana,/funding-round/0851227fc20e4685c517bad2c82c23cb,venture,7000000.0,/organization/mocana,Mocana,http://www.mocana.com,Cyber|Mobile Security|Security,operating,USA,CA,SF Bay Area,San Francisco,Cyber,"Social, Finance, Analytics, Advertising"
40417,/organization/mocana,/funding-round/64c558ef069c513eb40214e2955cb196,venture,14763004.0,/organization/mocana,Mocana,http://www.mocana.com,Cyber|Mobile Security|Security,operating,USA,CA,SF Bay Area,San Francisco,Cyber,"Social, Finance, Analytics, Advertising"
40418,/organization/mocana,/funding-round/7e0c18b36a0cc37b8fe6f8aa5b777e98,venture,15000000.0,/organization/mocana,Mocana,http://www.mocana.com,Cyber|Mobile Security|Security,operating,USA,CA,SF Bay Area,San Francisco,Cyber,"Social, Finance, Analytics, Advertising"
40429,/organization/mochila,/funding-round/e875520822352be1b073a7e34108d92c,venture,8000000.0,/organization/mochila,Mochila,http://mochila.com,Advertising|Content Syndication|Media|News|Web Tools,acquired,USA,NY,New York City,New York,Advertising,"Social, Finance, Analytics, Advertising"
40431,/organization/mochimedia,/funding-round/d794d53cee94a878ba4d12993194889f,venture,10000000.0,/organization/mochimedia,Mochi Media,http://mochimedia.com,Advertising|Games,acquired,USA,CA,SF Bay Area,San Francisco,Advertising,"Social, Finance, Analytics, Advertising"
40436,/organization/mod-systems,/funding-round/552a9f689812485e8c67af627aba185f,venture,5550500.0,/organization/mod-systems,MOD Systems,http://modsystems.com,Software,operating,USA,WA,Seattle,Seattle,Software,Others
40440,/organization/moda-operandi,/funding-round/3d98e73aafa9e5b9cdca57fb4f6e228d,venture,10000000.0,/organization/moda-operandi,Moda Operandi,http://modaoperandi.com/catalog,Fashion,operating,USA,NY,New York City,New York,Fashion,Entertainment
40442,/organization/moda-operandi,/funding-round/5321b95a41f5b1b70b42ab034f3d5981,venture,10806309.0,/organization/moda-operandi,Moda Operandi,http://modaoperandi.com/catalog,Fashion,operating,USA,NY,New York City,New York,Fashion,Entertainment
40456,/organization/model-n,/funding-round/1d816fb2f8dda636619492c3e6a02682,venture,11000000.0,/organization/model-n,Model N,http://www.modeln.com,Software,ipo,USA,CA,SF Bay Area,Redwood Shores,Software,Others
40457,/organization/modelinia,/funding-round/e47c34791c5fd6c88c7393100124cd2d,venture,5000000.0,/organization/modelinia,Modelinia,http://www.modelinia.com,Curated Web|Fashion,operating,USA,NY,New York City,New York,Curated Web,"News, Search and Messaging"
40467,/organization/modern-meadow,/funding-round/aa7150bba5eab0223795e078ad8667f0,venture,10000000.0,/organization/modern-meadow,Modern Meadow,http://www.modernmeadow.com,Advanced Materials|Food Processing,operating,USA,NY,New York City,Brooklyn,Advanced Materials,Manufacturing
40479,/organization/modernizing-medicine,/funding-round/0bcf2c413c58baf874f76ce4d596ca2f,venture,12000000.0,/organization/modernizing-medicine,"Modernizing Medicine, Inc.",http://www.modmed.com,Health Care Information Technology|Software,operating,USA,FL,Palm Beaches,Boca Raton,Health Care Information Technology,Health
40480,/organization/modernizing-medicine,/funding-round/1f1f744afbf8b0734b0eacb494ede3f8,venture,15000000.0,/organization/modernizing-medicine,"Modernizing Medicine, Inc.",http://www.modmed.com,Health Care Information Technology|Software,operating,USA,FL,Palm Beaches,Boca Raton,Health Care Information Technology,Health
40481,/organization/modernizing-medicine,/funding-round/83365d2e2f1c60c7c50b1ba167823956,venture,14000000.0,/organization/modernizing-medicine,"Modernizing Medicine, Inc.",http://www.modmed.com,Health Care Information Technology|Software,operating,USA,FL,Palm Beaches,Boca Raton,Health Care Information Technology,Health
40483,/organization/modernizing-medicine,/funding-round/8b070b81edbbe40a894a92c9f02bd1d9,venture,7136000.0,/organization/modernizing-medicine,"Modernizing Medicine, Inc.",http://www.modmed.com,Health Care Information Technology|Software,operating,USA,FL,Palm Beaches,Boca Raton,Health Care Information Technology,Health
40491,/organization/modiv-media,/funding-round/47905ee4f77ffe9b9810baa96f783534,venture,8000000.0,/organization/modiv-media,Modiv Media,http://www.modivmedia.com,Public Relations,acquired,USA,MA,Boston,Quincy,Public Relations,"Social, Finance, Analytics, Advertising"
40501,/organization/modria,/funding-round/475dee5a5a3b400346ff0a7735e84cf6,venture,5783042.0,/organization/modria,Modria,http://modria.com,Customer Support Tools|Legal,operating,USA,CA,SF Bay Area,San Jose,Customer Support Tools,"Social, Finance, Analytics, Advertising"
40502,/organization/modria,/funding-round/e85429f61c8a68dee26c035bf35a491a,venture,5000000.0,/organization/modria,Modria,http://modria.com,Customer Support Tools|Legal,operating,USA,CA,SF Bay Area,San Jose,Customer Support Tools,"Social, Finance, Analytics, Advertising"
40514,/organization/modulus-financial-engineering,/funding-round/b9220f84fbb6258573a0c439b1c81337,venture,8450000.0,/organization/modulus-financial-engineering,Modulus Financial Engineering,http://www.modulusfe.com,Brokers|Finance|FinTech|Software|Stock Exchanges|Trading,operating,USA,AZ,Phoenix,Scottsdale,Brokers,"News, Search and Messaging"
40515,/organization/modulus-video,/funding-round/2826e85bc0481dcaae7c396260333dff,venture,8500000.0,/organization/modulus-video,Modulus Video,http://www.modulusvideo.com,Cable|Video|Video on Demand,acquired,USA,IL,Chicago,Libertyville,Cable,"News, Search and Messaging"
40516,/organization/modulus-video,/funding-round/7c1116a7343b1887425ec39935ba7be0,venture,10000000.0,/organization/modulus-video,Modulus Video,http://www.modulusvideo.com,Cable|Video|Video on Demand,acquired,USA,IL,Chicago,Libertyville,Cable,"News, Search and Messaging"
40523,/organization/modus-ediscovery,/funding-round/28ad6b5fed42dea7eff79bfe01cbef8e,venture,10000000.0,/organization/modus-ediscovery,Modus eDiscovery,http://www.discovermodus.com,Legal,operating,USA,DC,"Washington, D.C.",Washington,Legal,Others
40528,/organization/moerae-matrix,/funding-round/e300f7361f7e70c64e1ad1539ffd59d5,venture,5534612.0,/organization/moerae-matrix,Moerae Matrix,http://moeraematrix.com,Biotechnology,operating,USA,NJ,Newark,Morristown,Biotechnology,Cleantech / Semiconductors
40536,/organization/mog,/funding-round/5a6d1dec1cd9c489d0968d16d7d5f359,venture,5000000.0,/organization/mog,MOG,http://mog.com,Internet Radio Market|Music,acquired,USA,CA,SF Bay Area,Berkeley,Internet Radio Market,"News, Search and Messaging"
40540,/organization/mog,/funding-round/ff7f7e5d188266403efaf93dedae54f7,venture,9500000.0,/organization/mog,MOG,http://mog.com,Internet Radio Market|Music,acquired,USA,CA,SF Bay Area,Berkeley,Internet Radio Market,"News, Search and Messaging"
40545,/organization/mogl,/funding-round/1b20fdf6f276b8e31cbe84b74b4802c4,venture,7936966.0,/organization/mogl,MOGL,http://mogl.com,Technology,operating,USA,CA,San Diego,San Diego,Technology,Others
40548,/organization/mogl,/funding-round/a4b3bf70752c447b3e44f4b9e0d252fe,venture,11000000.0,/organization/mogl,MOGL,http://mogl.com,Technology,operating,USA,CA,San Diego,San Diego,Technology,Others
40549,/organization/mogl,/funding-round/b7d21abaebf80f13400830525c039e21,venture,10500000.0,/organization/mogl,MOGL,http://mogl.com,Technology,operating,USA,CA,San Diego,San Diego,Technology,Others
40550,/organization/mogl,/funding-round/ec91c234150a465d03e2c2f07536f2a2,venture,12000000.0,/organization/mogl,MOGL,http://mogl.com,Technology,operating,USA,CA,San Diego,San Diego,Technology,Others
40559,/organization/mogreet,/funding-round/27a6000bf7e440446bb9c776ba9725b3,venture,5000000.0,/organization/mogreet,Mogreet,http://www.mogreet.com/index.html,Advertising|App Marketing|Messaging|Mobile|Sales and Marketing|SMS|Wireless,acquired,USA,CA,Los Angeles,Venice,Advertising,"Social, Finance, Analytics, Advertising"
40569,/organization/mojave-networks,/funding-round/ce6d51849175ff7050cbc53845caa564,venture,5000000.0,/organization/mojave-networks,Mojave Networks,http://mojave.net,Cloud Security|Fraud Detection|Mobile,acquired,USA,CA,SF Bay Area,San Mateo,Cloud Security,"News, Search and Messaging"
40575,/organization/mojiva,/funding-round/a6cec64675385057ebf9d4204bf491be,venture,7000000.0,/organization/mojiva,Mojiva,http://www.mojiva.com,Advertising|App Marketing|Mobile|Music|Wireless,operating,USA,NY,New York City,New York,Advertising,"Social, Finance, Analytics, Advertising"
40577,/organization/mojiva,/funding-round/d3bf073bb27b34409b6bca36c57d473f,venture,7000000.0,/organization/mojiva,Mojiva,http://www.mojiva.com,Advertising|App Marketing|Mobile|Music|Wireless,operating,USA,NY,New York City,New York,Advertising,"Social, Finance, Analytics, Advertising"
40579,/organization/mojix,/funding-round/9da3cc3055273df5a9ebff0a4f587327,venture,14000000.0,/organization/mojix,Mojix,http://www.mojix.com,Supply Chain Management|Technology|Wireless,operating,USA,CA,Los Angeles,Los Angeles,Supply Chain Management,Others
40589,/organization/mojopages,/funding-round/a592f8720941f57b942d94aa0c4ee961,venture,5000000.0,/organization/mojopages,MojoPages,https://www.mojopages.com,Local Search|Reviews and Recommendations|Search|Social Media,operating,USA,CA,San Diego,San Diego,Local Search,"News, Search and Messaging"
40590,/organization/moka5,/funding-round/198e910c331d91e6c257a04e18efd482,venture,15000000.0,/organization/moka5,moka5,http://www.moka5.com,Enterprise Software|Software,operating,USA,CA,SF Bay Area,Redwood City,Enterprise Software,Others
40595,/organization/moka5,/funding-round/b60d19e46ac6cff93b17a706d082cabc,venture,15000000.0,/organization/moka5,moka5,http://www.moka5.com,Enterprise Software|Software,operating,USA,CA,SF Bay Area,Redwood City,Enterprise Software,Others
40599,/organization/mokimobility,/funding-round/645d512edd0ff29cca5fc812d492223b,venture,9276878.0,/organization/mokimobility,Moki,http://www.moki.com,Cloud Computing|Mobile|Mobile Devices,operating,USA,UT,Salt Lake City,Lehi,Cloud Computing,"News, Search and Messaging"
40608,/organization/molecular-biometrics,/funding-round/4ffcee80a84e18586424b23cdf743f3c,venture,12500000.0,/organization/molecular-biometrics,Molecular Biometrics,http://www.molecularbiometrics.com,Biotechnology,operating,USA,MA,Boston,Norwood,Biotechnology,Cleantech / Semiconductors
40609,/organization/molecular-biometrics,/funding-round/9ca5e48fe7eb597c2534105eb9402a41,venture,12000000.0,/organization/molecular-biometrics,Molecular Biometrics,http://www.molecularbiometrics.com,Biotechnology,operating,USA,MA,Boston,Norwood,Biotechnology,Cleantech / Semiconductors
40617,/organization/molecular-imaging-research,/funding-round/410c5af4f7517476c5466ba92c974744,venture,9900000.0,/organization/molecular-imaging-research,Molecular Imaging,http://www.molecularimaging.com,Biotechnology,operating,USA,MI,Detroit,Ann Arbor,Biotechnology,Cleantech / Semiconductors
40618,/organization/molecular-imaging-research,/funding-round/a2750b698f58f3994b4e6486297bbad2,venture,7000000.0,/organization/molecular-imaging-research,Molecular Imaging,http://www.molecularimaging.com,Biotechnology,operating,USA,MI,Detroit,Ann Arbor,Biotechnology,Cleantech / Semiconductors
40619,/organization/molecular-imprints,/funding-round/5a5ad7853fae4d84bce16b9d74ffdfd9,venture,8500000.0,/organization/molecular-imprints,Molecular Imprints,http://www.molecularimprints.com,Hardware|Nanotechnology|Semiconductors,acquired,USA,TX,Austin,Austin,Hardware,Manufacturing
40631,/organization/molecular-templates,/funding-round/41a1d0d4fcd4fc69d817bc76aedc5bd5,venture,7000000.0,/organization/molecular-templates,Molecular Templates,http://www.moleculartemplates.com/,Biotechnology|Health and Wellness|Health Care,operating,USA,TX,Austin,Georgetown,Biotechnology,Cleantech / Semiconductors
40636,/organization/molecular-templates,/funding-round/eda75917d7bcaf5212133117c9a7ec88,venture,8500000.0,/organization/molecular-templates,Molecular Templates,http://www.moleculartemplates.com/,Biotechnology|Health and Wellness|Health Care,operating,USA,TX,Austin,Georgetown,Biotechnology,Cleantech / Semiconductors
40638,/organization/molecularmd,/funding-round/22acb338950c5bb517011cad3b98b2b9,venture,6000000.0,/organization/molecularmd,MolecularMD,http://www.molecularmd.com,Biotechnology|Health Diagnostics,operating,USA,OR,"Portland, Oregon",Portland,Biotechnology,Cleantech / Semiconductors
40667,/organization/momelan-technologies,/funding-round/9fb2cc57db61d4d231b4e7ababbec01d,venture,5000000.0,/organization/momelan-technologies,MoMelan Technologies,http://www.momelan.com,Health Care,closed,USA,MA,Boston,Cambridge,Health Care,Health
40677,/organization/momentfeed,/funding-round/f841d321a56eeb6b044fdc5f10a82103,venture,5500000.0,/organization/momentfeed,MomentFeed,https://www.momentfeed.com,Advertising|Analytics|Digital Media|Internet Marketing|SaaS|Social Media Marketing|Software,operating,USA,CA,Los Angeles,Santa Monica,Advertising,"Social, Finance, Analytics, Advertising"
40712,/organization/monetate,/funding-round/bcf5d842008b2673cca877ec4af3e69f,venture,5100000.0,/organization/monetate,Monetate,http://www.monetate.com,Enterprise Software|Testing,operating,USA,PA,Philadelphia,Philadelphia,Enterprise Software,Others
